,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fairness NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fairbess NOMA Pairs,Fixed NOMA Outage
53,231.43340930107783,416.8230613559068,416.8230613559068,279.14893645099636,320.75533292227817,0,17,17,25,13
54,252.3316388653838,456.53055206507827,456.53055206507827,299.45582936310393,311.86856647142776,0,16,16,25,12
55,252.3316388653838,456.53055206507827,456.53055206507827,299.45582936310393,311.86856647142776,0,16,16,25,12
56,239.48548391467497,399.56663792913355,405.7902202629099,375.3235602263445,268.68199183212124,0,17,17,25,9
57,246.50978101026737,388.11685188842097,390.3741480025448,380.3935659121802,255.3006891449649,0,17,17,25,9
58,226.25108572841765,434.55773163665606,436.8776953856825,309.2202509861409,285.51439431731137,0,15,15,25,8
59,226.25108572841765,434.55773163665606,436.8776953856825,309.2202509861409,285.51439431731137,0,15,15,25,8
60,286.0130894989228,417.75689701314036,422.77289120671367,383.9946315727307,265.73230201591036,0,13,15,25,10
61,286.0130894989228,417.75689701314036,422.77289120671367,383.9946315727307,265.73230201591036,0,13,15,25,10
62,286.0130894989228,417.75689701314036,422.77289120671367,383.9946315727307,265.73230201591036,0,13,15,25,10
63,300.04767087889013,391.3420803658725,392.26961017319013,409.698908296631,154.65234167740215,0,14,14,25,9
64,248.603062138809,422.01175558352463,422.01175558352463,362.2331085841547,226.66151873509799,0,14,14,25,7
65,284.6506652258705,425.46244648726235,425.46244648726235,329.886509776548,231.79934131470648,0,13,13,25,11
66,295.9478543279196,436.8117095284005,437.26943873610344,413.1362944108842,270.0976112783118,0,14,14,25,10
67,213.88224842391205,371.766976303515,371.76697630351487,299.85690380635776,210.4085625603758,0,14,14,25,7
68,213.88224842391205,371.766976303515,371.76697630351487,299.85690380635776,210.4085625603758,0,14,14,25,7
69,269.16134097831485,374.8844467378793,374.88444673787933,284.1803445137149,161.19162058506063,0,11,11,25,9
