,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,8.0,9.198641667842239,0.0,0.0,8.805403310534238,9.00661890395026,9.214808222766793,0.0,9.214808222766793,0.0,9.214808222766793,9.214808222766793,9.214808222766793,9.214808222766793,9.214808222766793,9.214806011807934,9.214808222766793,9.214807895801455,9.214808222766793,9.214700605985742,9.214808222766793,0.0,0.0,9.214808222766793,9.214808222766793,9.214808222766793,0.0,0.0,9.214808222766793,9.214808222766793,9.214787971404128,0.0,9.214808222766793,9.214808222766793,9.214808222766793,0.0,9.174125061982982,9.214808222766793,9.214808222766793,9.214808222766793,9.214808222766793,8.908862844834813,9.214808222766793,0.0,9.214808222766793,9.214808222766793,0.0,0.0,9.214808222766793,0.0
1,0.0,16.0,0.0,0.0,0.0,0.0,31.68387566979573,0.0,31.68387566979573,0.0,31.68387566979573,31.68387566979573,31.68387566979573,31.68387566979573,31.68387566979573,28.374621656541354,31.68387566979573,30.4709826485371,31.68387566979573,22.91957842363878,31.68387566979573,0.0,0.0,31.68387566979573,31.68387566979573,31.68387566979573,0.0,0.0,31.68387566979573,31.68387566979573,25.31519086150395,0.0,31.68387566979573,31.68387566979573,31.68387566979573,0.0,0.0,31.68387566979573,31.68387566979573,31.68387566979573,31.68387566979573,0.0,31.68387566979573,0.0,31.68387566979573,31.68387566979573,0.0,0.0,31.68387566979573,0.0
2,0.0,5.246544708760573,2.0,3.2579328302047905,5.218336085517729,5.233659791687222,5.247558120345539,3.2854374763068015,5.247558120345539,2.7762899318293655,5.247558120345539,5.247558120345539,5.247558120345539,5.247558120345539,5.247558120345539,5.2475579824766365,5.247558120345539,5.247558099956953,5.247558120345539,5.247551409449214,5.247558120345539,3.9263511721270556,4.6905174355042725,5.247558120345539,5.247558120345539,5.247558120345539,3.106799319520889,2.5818733864186862,5.247558120345539,5.247558120345539,5.247556857522626,2.2457780422953477,5.247558120345539,5.247558120345539,5.247558120345539,0.0,5.244987423523687,5.247558120345539,5.247558120345539,5.247558120345539,5.247558120345539,5.226461501066228,5.247558120345539,4.461351708217331,5.247558120345539,5.247558120345539,4.868471817436633,0.0,5.247558120345539,5.050334113404411
3,0.0,0.0,0.0,16.0,0.0,0.0,19.63794083351912,0.0,19.63794083351912,0.0,19.63794083351912,19.63794083351912,19.63794083351912,19.63794083351912,19.63794083351912,19.634903235887972,19.63794083351912,19.637491218692798,19.63794083351912,19.497037252090614,19.63794083351912,0.0,0.0,19.63794083351912,19.63794083351912,19.63794083351912,0.0,0.0,19.63794083351912,19.63794083351912,19.610353802924667,0.0,19.63794083351912,19.63794083351912,19.63794083351912,0.0,0.0,19.63794083351912,19.63794083351912,19.63794083351912,19.63794083351912,0.0,19.63794083351912,0.0,19.63794083351912,19.63794083351912,0.0,0.0,19.63794083351912,0.0
4,0.0,14.127510293589353,0.0,0.0,4.0,11.709687541331714,14.726948027103774,0.0,14.726948027103774,0.0,14.726948027103774,14.726948027103774,14.726948027103774,14.726948027103774,14.726948027103774,14.72684696212446,14.726948027103774,14.726933080778707,14.726948027103774,14.722036781205441,14.726948027103774,4.624054304439748,6.290397959582212,14.726948027103774,14.726948027103774,14.726948027103774,0.0,0.0,14.726948027103774,14.726948027103774,14.726022577216096,0.0,14.726948027103774,14.726948027103774,14.726948027103774,0.0,13.52067163516221,14.726948027103774,14.726948027103774,14.726948027103774,14.726948027103774,11.166405269986669,14.726948027103774,5.671288599254449,14.726948027103774,14.726948027103774,6.937070283142152,0.0,14.726948027103774,7.966879078684253
5,0.0,14.744027841123824,0.0,0.0,10.775230955218834,4.0,15.806746170007651,0.0,15.806746170007651,0.0,15.806746170007651,15.806746170007651,15.806746170007651,15.806746170007651,15.806746170007651,15.80653254906914,15.806746170007651,15.806714576926224,15.806746170007651,15.796384478680972,15.806746170007651,4.624717695679132,6.292565714056384,15.806746170007651,15.806746170007651,15.806746170007651,0.0,0.0,15.806746170007651,15.806746170007651,15.804790669593936,0.0,15.806746170007651,15.806746170007651,15.806746170007651,0.0,13.894638334286032,15.806746170007651,15.806746170007651,15.806746170007651,15.806746170007651,11.23228966261075,15.806746170007651,5.672689804041508,15.806746170007651,15.806746170007651,6.940481352707678,0.0,15.806746170007651,7.973881585739346
6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,5.295925808716383,3.258761653741042,3.269227090846618,5.2667185067250974,5.282582213755448,5.2969754760610535,2.0,5.2969754760610535,2.7839946317087887,5.2969754760610535,5.2969754760610535,5.2969754760610535,5.2969754760610535,5.2969754760610535,5.296975333257967,5.2969754760610535,5.296975454942781,5.2969754760610535,5.296968524989281,5.2969754760610535,3.945127031917886,4.723490694832922,5.2969754760610535,5.2969754760610535,5.2969754760610535,3.1168347763961273,2.588438114509983,5.2969754760610535,5.2969754760610535,5.296974168043038,2.250702150684369,5.2969754760610535,5.2969754760610535,5.2969754760610535,0.0,5.29431286151111,5.2969754760610535,5.2969754760610535,5.2969754760610535,5.2969754760610535,5.275129518857958,5.2969754760610535,4.489237983299684,5.2969754760610535,5.2969754760610535,4.906007213230202,0.0,5.2969754760610535,5.093169273850763
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,6.940014404873594,0.0,0.0,6.849085201177644,6.89798932630886,6.943356071047274,0.0,6.943356071047274,4.0,6.943356071047274,6.943356071047274,6.943356071047274,6.943356071047274,6.943356071047274,6.943355616065507,6.943356071047274,6.943356003762807,6.943356071047274,6.943333924505016,6.943356071047274,4.371428321841567,5.589937620127312,6.943356071047274,6.943356071047274,6.943356071047274,0.0,0.0,6.943356071047274,6.943356071047274,6.943351903603597,0.0,6.943356071047274,6.943356071047274,6.943356071047274,0.0,6.934889829593057,6.943356071047274,6.943356071047274,6.943356071047274,6.943356071047274,6.874874834941524,6.943356071047274,5.181629353196973,6.943356071047274,6.943356071047274,5.949326244567159,0.0,6.943356071047274,6.3744163413899715
