,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fairness NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fairbess NOMA Pairs,Fixed NOMA Outage
130,230.83284771300876,375.02091859428367,375.02091859428367,263.9470696196826,174.6907669111513,3,13,13,7,28
131,230.83284771300876,375.02091859428367,375.02091859428367,263.9470696196826,174.6907669111513,3,13,13,7,28
132,230.83284771300876,375.02091859428367,375.02091859428367,263.9470696196826,174.6907669111513,3,13,13,7,28
133,230.83284771300876,375.02091859428367,375.02091859428367,263.9470696196826,174.6907669111513,3,13,13,7,28
134,243.62377915049828,372.19199524594217,372.19199524594217,243.34965036054044,262.18263948206345,3,14,14,7,29
135,243.62377915049828,372.19199524594217,372.19199524594217,243.34965036054044,262.18263948206345,3,14,14,7,29
136,246.08787295439552,431.7852531333241,434.49889894723754,382.3384120355694,246.45006053146136,6,14,15,9,25
137,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
138,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
139,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
140,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
141,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
142,285.64602785934915,408.8098188523107,408.8098188523107,356.6444173816592,211.3348921393565,6,12,12,6,25
143,228.327620096623,420.540806665729,421.56530892251067,344.3491866086653,262.65272909038737,6,16,15,9,25
144,228.327620096623,420.540806665729,421.56530892251067,344.3491866086653,262.65272909038737,6,16,15,9,25
145,228.327620096623,420.540806665729,421.56530892251067,344.3491866086653,262.65272909038737,6,16,15,9,25
146,228.327620096623,420.540806665729,421.56530892251067,344.3491866086653,262.65272909038737,6,16,15,9,25
147,253.28421199828028,358.4909541149113,359.2458806473352,286.6564065070404,218.9715724111386,4,14,15,9,27
148,244.18983650126992,389.6152083798655,389.6152083798655,318.20027752665186,209.76064753050179,6,12,12,9,22
149,206.44068042969457,302.7801391272048,302.7801391272048,223.3212479253138,195.09719096557686,1,11,11,6,29
150,206.44068042969457,302.7801391272048,302.7801391272048,223.3212479253138,195.09719096557686,1,11,11,6,29
151,206.44068042969457,302.7801391272048,302.7801391272048,223.3212479253138,195.09719096557686,1,11,11,6,29
152,223.9937587104446,415.14426420631133,415.14426420631133,274.5495496789628,189.57325094355002,3,14,14,7,29
153,223.9937587104446,415.14426420631133,415.14426420631133,274.5495496789628,189.57325094355002,3,14,14,7,29
154,223.9937587104446,415.14426420631133,415.14426420631133,274.5495496789628,189.57325094355002,3,14,14,7,29
155,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
156,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
157,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
158,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
159,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
160,243.23495954085607,402.261095627048,402.261095627048,371.5325853075335,161.6137880617705,5,15,15,8,27
161,199.85502695067214,375.69481466091787,383.51667346183956,255.08114057248466,166.29215446892397,3,17,19,10,31
162,199.85502695067214,375.69481466091787,383.51667346183956,255.08114057248466,166.29215446892397,3,17,19,10,31
163,221.6757252686692,369.34622794159486,369.34622794159486,296.161932171957,184.93315027677644,4,14,14,10,25
164,221.6757252686692,369.34622794159486,369.34622794159486,296.161932171957,184.93315027677644,4,14,14,10,25
165,221.6757252686692,369.34622794159486,369.34622794159486,296.161932171957,184.93315027677644,4,14,14,10,25
166,258.52523223846754,369.99606112625713,369.99606112625713,330.39627172759117,185.13093287463767,4,13,13,9,25
167,220.3218912544794,407.9246826353343,407.9246826353343,338.20169589498767,214.93965360139458,6,15,15,9,25
168,220.3218912544794,407.9246826353343,407.9246826353343,338.20169589498767,214.93965360139458,6,15,15,9,25
169,220.3218912544794,407.9246826353343,407.9246826353343,338.20169589498767,214.93965360139458,6,15,15,9,25
170,276.5761973402455,378.811047120718,378.811047120718,321.29574421435416,233.4673851127318,4,10,10,6,25
171,276.5761973402455,378.811047120718,378.811047120718,321.29574421435416,233.4673851127318,4,10,10,6,25
172,276.5761973402455,378.811047120718,378.811047120718,321.29574421435416,233.4673851127318,4,10,10,6,25
173,276.5761973402455,378.811047120718,378.811047120718,321.29574421435416,233.4673851127318,4,10,10,6,25
174,239.1852328145521,406.10302541874336,406.71332680788424,263.24159128345036,258.02163379747,3,13,14,11,25
175,239.1852328145521,406.10302541874336,406.71332680788424,263.24159128345036,258.02163379747,3,13,14,11,25
176,239.1852328145521,406.10302541874336,406.71332680788424,263.24159128345036,258.02163379747,3,13,14,11,25
177,285.1825083704288,402.78649836669615,408.02017190331634,302.12490978873024,246.51519861179742,4,11,14,6,29
178,285.1825083704288,402.78649836669615,408.02017190331634,302.12490978873024,246.51519861179742,4,11,14,6,29
179,266.34481840448973,407.7767144172867,408.44770132763347,304.078934570446,234.88455089699926,6,13,13,8,24
180,266.34481840448973,407.7767144172867,408.44770132763347,304.078934570446,234.88455089699926,6,13,13,8,24
181,266.34481840448973,407.7767144172867,408.44770132763347,304.078934570446,234.88455089699926,6,13,13,8,24
182,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
183,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
184,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
185,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
186,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
187,228.30272533071346,413.5110435652472,413.5110435652472,323.53364857584006,174.08156577059685,5,14,14,11,23
188,172.64246125945974,372.0674713089285,377.3459282396699,215.40294601888345,164.83916977483378,8,16,17,10,24
189,172.64246125945974,372.0674713089285,377.3459282396699,215.40294601888345,164.83916977483378,8,16,17,10,24
190,233.85604989762183,393.58418023125154,393.58418023125154,297.3372493957574,267.3759063627646,5,13,13,8,25
191,233.85604989762183,393.58418023125154,393.58418023125154,297.3372493957574,267.3759063627646,5,13,13,8,25
192,233.85604989762183,393.58418023125154,393.58418023125154,297.3372493957574,267.3759063627646,5,13,13,8,25
193,229.98533843141192,366.30312331632945,366.30312331632945,376.0718097725452,224.66530917642882,6,12,12,11,20
194,229.98533843141192,366.30312331632945,366.30312331632945,376.0718097725452,224.66530917642882,6,12,12,11,20
195,229.98533843141192,366.30312331632945,366.30312331632945,376.0718097725452,224.66530917642882,6,12,12,11,20
196,246.88787039519963,395.0620702941267,395.0620702941267,309.40894452733136,231.83978913853423,3,13,13,8,27
197,248.9060703158288,405.2473712631211,405.2473712631211,296.6958701746265,250.70588255226022,4,12,12,8,25
198,250.96744825226347,402.8520759622862,402.8520759622862,290.7690886343335,282.69361402229515,4,12,12,6,27
199,250.96744825226347,402.8520759622862,402.8520759622862,290.7690886343335,282.69361402229515,4,12,12,6,27
