,OMA Sum rate,Architecture Sum rate,Baseline Sum rate,Fixed NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Baseline NOMA Pairs,Fixed NOMA Outage
41,140.9817526613851,282.51952095674676,282.51952095674676,232.53736138873407,3,11,11,8
42,190.197246944775,276.7949594474712,276.7949594474712,190.19724694477503,0,7,7,7
43,96.46717298616552,247.08621496658105,252.55437225481737,158.51424483553913,3,12,11,8
44,145.60884075411911,257.09918409298035,269.1740512211643,221.38972049344954,4,12,12,8
45,169.17711231185638,297.53370910397126,300.01665102003466,184.04319574466524,1,9,10,9
46,205.8197509278212,296.30067514564905,296.30067514564905,250.7241066923067,2,6,6,4
47,155.838470487922,259.5793564808779,259.5793564808779,156.83738467045484,1,11,11,10
48,154.6040957901957,277.8769426490881,287.2799462992615,194.6973758346355,1,10,10,9
49,145.83641265859444,280.82027502732745,289.3949546820082,191.93783990511827,3,10,12,9
50,130.17290164965434,263.96707969017723,265.091948767988,200.93380243811768,3,11,10,7
51,204.04063743961424,294.4326231383985,294.4326231383986,223.75000336787033,2,9,9,7
52,192.52145712109788,303.12804894381094,305.8326229460811,230.04432732645714,2,9,9,7
53,182.02910801963105,284.70493529755686,288.85886599461264,193.2257715305046,1,9,9,8
54,165.9939929403912,276.22748850890156,281.79147791265416,199.5977707022647,4,10,11,7
55,201.17903076106953,271.68322929098974,271.68322929098974,231.19242951034815,1,7,7,6
56,223.51526918551417,298.1304051395664,298.5770680692259,253.30361242407753,2,9,9,7
57,197.48069085429054,303.7997906083232,303.7997906083232,267.1027635475488,4,6,6,2
58,157.98553902962152,273.56358867255756,274.0352859573384,200.78933538110238,3,9,10,7
59,187.18789468669794,324.8221084928559,326.4865091254977,201.9766706227524,2,8,8,6
60,206.79059741322035,312.86394933628156,325.89304349383826,304.0789786895195,4,8,9,5
61,215.41630013032267,298.864130783268,298.864130783268,298.9579649666162,5,7,7,2
62,176.27778228211855,292.154068298311,292.154068298311,190.53026291507211,2,7,7,5
63,168.85645514451627,267.05380344062564,267.05380344062564,168.5190313229431,1,7,7,6
64,175.24532837189594,281.66535884518225,283.8886385653549,235.11129140914994,4,7,9,5
65,171.65824777116939,293.1179003330345,294.62064487161524,200.9288147232129,2,10,11,9
66,178.69903504764136,240.30785467215512,240.30785467215512,209.6104394691947,2,8,8,6
67,219.35593953986768,306.6475797763891,306.6475797763891,225.9591844120834,2,7,7,5
68,210.65620140534048,299.73949086661855,300.76691591153565,210.65620140534048,0,8,8,8
69,155.58271648326706,255.26472892951355,263.1329422315937,177.69638696898096,2,9,10,8
70,176.43058113637312,285.4004228262299,289.89988165481384,229.29896531241243,3,10,10,7
71,189.50924089453272,305.32403928967483,305.32403928967483,226.66781151377435,1,10,10,9
72,161.8412167713538,275.10300214311707,277.09959461848223,168.08953151594253,4,9,9,5
73,143.4368562533848,263.5566823008396,268.54145874661145,150.90097394537372,1,11,11,10
74,182.77140057328688,271.2316217569472,273.5325136061017,220.11275192266874,2,8,8,6
75,180.67396521594995,300.09246457692547,300.55743108446654,194.96476606582556,2,8,9,7
76,161.2045023421008,257.66602199789884,259.18540532673364,238.06257271854776,4,9,9,5
77,175.89858182987763,297.201849120877,301.70079676089114,183.1996466952688,3,9,10,7
78,145.98793706932867,281.6899839410217,283.1441534763326,197.91347827078155,3,10,10,7
79,166.53295841990854,280.7740014659032,284.12088595055206,211.38102454990047,2,11,11,9
80,144.11082179747504,296.1062548763161,303.252343928961,171.6138869893084,2,10,11,9
81,151.94509051217457,284.0741238065667,289.77042485948635,169.413456159833,1,11,10,9
82,184.72698934327707,291.3858933880085,291.46139132301784,184.72698934327707,0,9,10,10
83,144.42058730976086,266.6818852550422,273.0769865910876,190.04333508475546,3,9,10,7
84,125.22855852178225,275.3611716786126,283.9092645046268,207.90856134459565,5,12,12,7
85,175.10605804625035,267.8807973946135,267.8807973946135,230.65496321225086,3,7,7,4
86,203.9645595805626,277.79171396152725,279.6562006981932,203.9645595805626,0,8,8,8
87,152.91770811025606,272.0021136521809,274.1469194654622,162.05085247505167,3,10,10,7
88,140.65215409428626,273.89050135124154,283.5647164228491,154.66619286782898,1,10,11,10
89,154.47564209637764,297.3392946437578,297.3392946437578,160.83183653906752,1,10,10,9
90,163.66507793191622,275.2887427084738,275.2887427084738,180.0225008693425,3,10,10,7
91,158.22466027839906,277.1528385271046,278.12968573904476,200.94467709384563,2,11,11,9
92,163.5775730097016,278.40297800062035,282.583908384222,198.26591183112342,3,9,9,6
93,152.75419703624448,293.9570990839931,293.9570990839931,162.47357407321928,3,10,10,7
94,201.06403443984664,280.764342077681,282.3973012542994,334.2832994018737,5,7,8,3
95,156.45749818465129,250.4652279396122,251.31627143769595,237.9055593534028,2,9,9,7
96,169.183239694514,286.8795047766465,288.019747999617,169.18323969451401,0,9,10,10
97,199.6223089677317,303.1005591785705,304.27128428554124,255.41470285839117,2,9,9,7
98,177.2324680759044,281.2350906484721,281.3301126415649,297.2241953119765,6,8,9,3
99,160.91725129985093,278.90894524076515,280.32981291257147,229.8811860743933,3,10,10,7
100,160.63643733077953,293.4598640976616,293.4598640976616,194.25400594815846,3,10,10,7
101,209.27321431735655,308.80390052417596,308.80390052417596,218.93510539117935,1,9,9,8
102,143.49593840191645,243.49382495318866,243.49382495318866,159.58480672280305,3,8,8,5
103,151.6561357407847,294.29312793905,298.6239240334214,171.63852561277614,5,10,11,6
104,174.52912919776605,292.01282583932345,295.5137638479896,174.55628304232158,1,9,9,8
105,167.5713548045462,258.021688180472,259.54462862994916,259.8342560107133,5,10,10,5
106,188.49146790549008,298.3889774783213,298.3889774783213,260.5171145965455,3,8,8,5
107,179.51755160682112,283.1786504660756,284.20954285137293,209.09809505742842,1,9,9,8
108,141.82272349757372,262.95872747231124,271.79336573898195,194.14285556160164,2,11,11,9
109,207.617592562312,322.94325493161205,322.94325493161205,214.90245283790364,2,8,8,6
110,173.4193785848867,293.716647289488,293.716647289488,206.62283765040047,1,9,9,8
111,163.35792351413565,280.51135833275544,280.51135833275544,179.71479222455903,2,9,9,7
112,211.69213779372618,301.03034826859096,303.2308521983669,259.3203808741307,2,7,7,5
113,155.52964380764243,270.4085281063601,273.1054214004357,210.71848736044706,3,11,12,9
114,200.56373538708598,314.9396149271664,325.8056045191116,226.89380669923187,3,10,9,6
115,176.42546071946606,270.70461680347535,270.70461680347535,214.34102587088614,1,8,8,7
116,139.54606544233604,267.58561008637275,267.58561008637275,139.54606544233604,0,9,9,9
117,142.89028894931593,251.77212357196942,253.53543022189473,185.88429365584702,2,11,11,9
118,157.74880771547106,286.50335039867616,288.2014108541997,159.6489803529981,1,9,9,8
119,154.39648802178243,275.32527970962786,281.061195693533,257.04110785019526,4,10,10,6
120,208.76842842613905,303.70640843473564,303.70640843473564,226.13165437973035,1,7,7,6
121,162.18119868915122,244.63396156743124,244.63396156743124,169.09105916228435,1,7,7,6
122,220.72899983685505,315.63394734924077,315.63394734924066,265.85705896544823,1,6,6,5
123,190.38948286995276,298.8117033038433,299.77701325286625,273.10574069412564,3,9,9,6
124,177.9886825882782,292.76865829317563,294.3208775000989,214.08116231673267,2,9,11,9
125,160.29926051913935,268.8940995427292,271.34186483740496,181.11340338030354,1,11,11,10
126,187.84804859288272,293.2458982157668,296.29995087674354,187.35490632882772,1,10,10,9
127,207.39237861194326,278.6915995703748,282.0505239663183,252.48835856022168,2,8,8,6
128,219.04556653018707,285.6013895504076,285.6013895504076,280.0354180984995,2,6,6,4
129,195.43399228035673,281.299579546758,281.299579546758,231.25735484472708,2,9,9,7
130,269.19623640768555,309.06321590591295,309.06321590591295,269.1962364076856,0,5,5,5
131,171.37760550207304,233.61095791766172,233.96850802051569,237.5636344279673,4,8,8,4
132,212.80375729985627,288.289705496777,288.289705496777,212.80375729985624,0,6,6,6
133,164.22508264570425,275.52353203114757,275.52353203114757,246.41773806899448,3,7,7,4
134,196.42384698293844,292.27702613424754,296.7794357659495,236.79160252137132,4,8,9,5
135,181.76686694603598,277.59418533226255,277.59418533226255,219.23244731410784,2,9,9,7
136,197.02091100738807,290.76595127873946,292.37145556110715,236.71582293899328,2,7,8,6
137,180.41922633292492,271.23540548597174,271.78969776037513,223.88798694813931,1,7,7,6
138,174.66135199473604,306.07524912453607,309.0424100472401,254.19541020403904,4,10,9,5
139,176.76677116899683,263.4756121956592,263.4756121956592,209.65651716979488,1,9,9,8
140,177.5862339048983,327.9221346623564,327.9221346623564,198.51788565245522,3,10,10,7
141,168.7755617443726,285.243417403894,288.3047784850625,168.77556174437257,0,10,11,11
142,165.2193356175971,275.8336964254913,284.0519680739227,203.9556083074894,4,9,9,5
143,155.63593081284498,282.65856508924185,283.67229721479794,224.138813201581,3,10,11,8
144,175.65374332572856,293.35451853604036,296.80668930323577,229.35837135281608,3,9,10,7
145,185.7412261013993,280.58990165388684,280.58990165388684,199.03074861693713,1,8,8,7
146,190.3204000039688,284.94267748897636,284.94267748897636,236.52328276798485,3,7,7,4
147,149.7524509362153,276.8925171434453,278.80033467703186,164.36778287078343,3,10,10,7
148,182.02658455383812,264.2898750269068,264.31657519636275,211.62576438488514,2,7,8,6
149,167.46126705175513,302.99295805232794,305.5512880362103,194.79739780127568,2,9,9,7
150,199.69189149673593,311.24999136399003,312.7611022547114,246.8687113217772,2,8,8,6
151,168.21681124553658,228.88941978861104,228.889419788611,168.21681124553658,0,8,8,8
152,196.64939077716846,289.4728359107316,289.4728359107316,197.63912238080374,1,6,6,5
153,210.10008025782315,313.5450593416073,315.25962500241144,254.38116869995645,2,9,10,8
154,189.18383232061262,319.23422448322515,330.48265350086524,259.3336892801895,4,9,9,5
155,223.79150560849868,307.21892723190393,309.2189272319039,247.11129885190581,2,8,8,6
156,158.56736566319563,291.592609557679,291.64653599656384,213.42777523944378,4,9,9,5
157,144.62399344154795,262.46924573779927,269.19579404132935,156.79715204987664,2,10,10,8
158,177.5668488316897,305.10600731237764,305.10600731237764,200.3186074533349,1,9,9,8
159,165.78262079907714,272.36332771335856,290.44706054525307,244.20081103635394,4,10,10,6
160,113.62170668351935,278.7657704739668,284.10838963875324,188.8656019201309,5,12,12,7
161,157.85919347583564,290.8991758887656,296.3265132637514,213.19476624268245,3,10,10,7
162,173.3735179099039,277.84412076629974,277.84412076629974,261.3511901841199,3,8,8,5
163,147.24177023260432,277.635812227002,289.5137630015567,239.99642137507462,5,11,11,6
164,171.91309344939881,275.11510523985146,275.11510523985146,274.05426713896276,3,9,9,6
165,190.87619245146644,314.3356327670256,315.8465233582953,237.82882930194887,2,10,10,8
166,149.8572101827837,294.45916202582885,297.6042287863386,181.62906738813538,3,10,10,7
167,210.82700981384963,300.2434618506345,300.24346185063445,259.20686332268116,4,7,7,3
168,232.37701530395893,299.87384397948296,299.87384397948296,266.7156929180969,2,9,9,7
169,178.66368834164754,285.7704896337181,289.58162243014624,232.91096522160257,3,9,9,6
170,157.63056920766843,276.62062869983856,282.65373254650024,265.77746204825064,4,11,10,6
171,223.08631565004913,285.44673944297244,286.325410421219,284.3703009453572,3,7,7,4
172,128.30755157901535,283.4972912848371,292.95036297410013,165.05419934946318,4,11,11,7
173,134.22326834720565,266.97233746538143,269.610269729832,173.8414870717442,4,10,10,6
174,141.51970686133333,300.9854524100763,313.3092196687621,167.51079451162616,2,10,11,9
175,183.0784537471327,295.26446898951457,300.0148978496388,200.27669608848439,3,11,11,8
176,119.18853173199095,285.4807948697208,302.9844410855328,156.662881243994,3,12,12,9
177,178.23168336247926,272.3033401170097,272.3033401170097,180.85413060083596,1,7,7,6
178,160.12573972970915,292.5884401780364,292.5884401780364,210.21293191230586,2,8,8,6
179,124.32436390002462,272.5830304576636,276.8962149982214,201.42714854903627,5,12,12,7
180,227.25649018820639,293.19579184248374,293.19579184248374,244.86225256048604,1,8,8,7
181,148.0223833222205,296.8337860843651,297.8337860843651,189.29400834887656,3,8,8,5
182,184.79655336788684,294.92905566290005,294.92905566290005,237.94656757370936,2,7,7,5
183,171.32319941265732,255.35861724051378,256.3999907381859,233.7879632884349,3,8,8,5
184,179.50666663333286,284.94230765574287,286.4290236721886,199.2571061075194,2,9,10,8
185,154.3858671701883,261.62832880203325,265.2117773032327,218.00558047947908,3,10,10,7
186,165.1659308087377,257.2691074985778,264.84130606704036,212.11334760820827,2,9,11,9
187,184.52083330683237,287.943824133608,291.1415291938881,278.24269947100663,3,8,8,5
188,211.20546438756938,295.1297996603639,295.1297996603639,245.2325389996199,3,7,7,4
189,193.0776409498225,299.0168390133364,307.8675791322572,234.68662877878688,1,8,10,9
190,187.54466976637028,283.0966112287512,283.0966112287512,196.66703833279936,1,8,8,7
191,159.11700824228097,279.7083406680931,280.86418638622035,161.72080699434747,1,9,9,8
192,161.2696414526853,291.64977108601596,295.760377552078,234.581770225498,2,10,10,8
193,177.9461455326961,283.5754440060244,283.5754440060244,203.67886917222788,1,9,9,8
194,185.48425659910825,265.97607905291125,271.76503281190696,224.90506354492166,2,8,9,7
195,156.91225494172124,274.71625539538024,274.71625539538024,308.82177648875967,4,9,9,5
196,207.14555551346243,294.3825202209192,295.1734305816818,207.14555551346245,0,7,8,8
197,180.31712698934982,271.904785311171,271.904785311171,279.7036969313139,4,10,10,6
198,213.45793913632824,305.44162938654864,305.4416293865487,241.24028149462174,2,7,7,5
199,198.91740103092394,286.48218767892575,289.1346055534912,226.98682108360939,2,9,9,7
200,216.2171848023517,292.32061302886666,292.32061302886666,256.2141033857187,2,8,8,6
201,201.1770774935847,286.2970453580559,294.9330771153336,260.6522990804817,2,8,9,7
202,192.16541052980165,302.94530723736875,305.6567824100622,256.4511476313987,4,8,9,5
203,153.78227433425303,256.73037523856783,258.7029760903866,191.63786186331666,1,10,11,10
204,192.9196562475417,293.3282888126172,294.0066297318415,230.19108776200417,2,8,8,6
205,230.42935710824642,293.30076944513604,293.30076944513604,271.93304097570643,2,7,7,5
206,180.1316853682212,284.29952389136133,284.29952389136133,214.80384704103588,3,9,9,6
207,171.72103806497245,275.71242836120234,278.54379340430626,171.72103806497245,0,10,10,10
208,155.9023718399954,270.8525487863944,278.2029452910439,184.7920686688537,2,10,10,8
209,174.84225817852968,277.21291356131337,277.21291356131337,178.75796040453034,2,5,5,3
210,133.4953771325941,261.5584869441264,273.4494628372261,141.08375807959843,2,10,13,11
211,157.41753967152297,277.96089459726454,293.05488587181526,166.21934158492522,2,9,11,9
212,158.7822967223319,270.3421018939831,277.0254309870355,217.5829453422177,4,11,11,7
213,150.05220103359534,316.85808331218874,318.20010054781704,150.41875386624068,1,11,10,9
214,163.38009141362602,312.11130676302554,312.11130676302554,234.67896185864444,4,10,10,6
215,134.36265691634927,266.5266928725609,266.5266928725609,154.26852808020982,1,9,9,8
216,175.7338221354263,269.5685021708098,272.746881910803,271.19673153196646,5,10,10,5
217,176.1945894723673,306.803122106587,308.0315057059571,185.17438333646584,3,10,10,7
218,134.4565004673771,263.9136197182329,267.14499969329324,143.79966787603252,2,11,11,9
219,183.26592152052945,258.347286811613,258.347286811613,183.26592152052945,0,6,6,6
220,188.2833845383669,310.99317999363427,310.99317999363427,231.86896413041438,3,8,8,5
221,137.48240568818198,286.0987986691878,287.9477701704183,168.20871502697514,1,12,12,11
222,189.10956285993092,290.6967696556346,292.86916921371323,218.06608197290683,3,8,7,4
223,143.5782439462595,253.33698315424618,253.33698315424618,153.44187096989066,2,9,9,7
224,182.10836156558653,285.7700517254897,287.7700517254897,197.02856240739513,2,9,9,7
225,137.4254501515274,279.5132823438538,286.7216391573066,187.303484240077,4,11,11,7
226,153.1900012962742,281.3079190210348,283.7674632067397,210.5590720094972,2,10,11,9
227,180.40521497124527,270.47456807111354,271.78162663103734,224.26286705866238,2,9,9,7
228,108.13276458825851,261.4321327260013,268.6438147139281,129.91607909859917,3,12,12,9
229,168.40734976081262,265.68119636834217,267.11311793228117,168.40734976081262,0,10,10,10
230,206.29032004763195,281.8930811769202,284.60892616188784,267.2748889065137,3,7,8,5
231,171.70943853728068,270.9188752994165,272.3702778090024,268.00717652479574,4,11,10,6
232,178.92403112934483,288.0755208397124,295.2325729796747,292.2390151949811,5,8,9,4
233,162.36328275248664,290.67370813507745,293.51196565506143,215.880049308298,3,8,8,5
234,183.01446871847875,280.97248738425577,290.25165872154145,183.89654099773466,1,8,9,8
235,208.88134072887297,320.5875568974677,321.21514322173863,280.8530931245776,3,9,10,7
236,190.69607540279162,295.4158949034939,295.4158949034939,221.0871330904208,2,8,8,6
237,136.60831147094228,275.90356937276545,286.66215891895604,234.3546858525075,6,10,11,5
238,121.81991242038829,286.2393445975913,286.2393445975913,176.08149500252486,5,9,9,4
239,200.24449650362808,270.22959453170165,270.22959453170165,200.24449650362808,0,7,7,7
240,173.9645392571935,281.0622289428611,287.56353724910997,197.62954017415944,1,10,10,9
241,180.03803903256352,249.6821042548673,266.4874919352411,193.33244617592902,1,9,10,9
242,177.82992272888634,261.45836907399485,263.1024701578755,296.6385510568487,4,7,7,3
243,219.20796213041314,303.26106465679624,307.0790634803951,222.43580347164288,1,8,8,7
244,183.77418524357057,287.51992030575474,290.7581194573476,189.72968667528525,1,8,8,7
245,172.1793837952895,262.1937592247606,262.1937592247606,188.30268270151007,4,9,9,5
246,199.44388468527313,305.5874706376612,305.5874706376612,234.03908391981548,2,7,7,5
247,182.06709754634687,266.725769826421,267.85401530505885,211.7062856687207,1,8,9,8
248,169.17038461950852,265.2535674480014,265.2535674480014,169.17038461950852,0,11,11,11
249,191.4273547772616,277.8122954931128,277.8122954931128,261.839580708526,2,8,8,6
250,213.50460115933654,298.5918658565361,298.5918658565362,213.50460115933657,0,7,7,7
251,171.03830117651214,268.67219150223735,268.67219150223735,205.99003529488377,1,7,7,6
252,148.2172071824815,279.7071359031677,291.73281866776557,190.84829492206794,3,11,11,8
253,158.84574892249645,283.44904694318046,283.44904694318046,158.84574892249645,0,11,11,11
254,121.42175987711313,274.8488712901679,281.94345157067653,222.18735331321037,6,12,12,6
255,209.1493807416989,293.3357533770902,293.3357533770902,212.95164353599046,2,6,6,4
256,193.06163500013938,269.6933606985752,269.6933606985752,193.06163500013938,0,7,7,7
257,155.17506143648342,299.54513510716833,300.54513510716833,254.6835124590532,4,11,11,7
258,149.1268365449831,278.86411910536594,282.5449909744068,201.12114019747375,3,10,11,8
259,136.0863773765823,284.61339623309266,297.0981133513202,222.08932017620663,5,12,12,7
260,166.64061771625543,286.5537105245463,298.20669831425903,177.12493921592176,1,10,11,10
261,143.60850942132447,281.01324235349193,285.96727393341905,196.97294336405855,3,12,12,9
262,217.8865186117167,300.0032163055595,310.81259044500035,305.3925157975601,4,8,8,4
263,185.3917366674475,292.341683650151,296.54330821892563,201.58064092657295,1,9,9,8
264,148.39024552303013,265.22295440505206,271.00331853929276,241.734776342123,4,10,11,7
265,126.58645935451983,251.27251197188536,257.72096482530236,130.4695845229453,3,11,11,8
266,191.74242651762026,333.09442983255406,333.9089198550899,194.71888921327215,1,7,8,7
267,190.88297584847462,264.6203511224727,267.4815652954394,209.97667994135514,2,9,9,7
268,202.92089446159451,292.46936485188553,296.7529663693963,262.0924468923091,3,8,9,6
269,166.38703035814459,274.49425985782165,276.27148250084156,224.4467300315913,3,11,11,8
270,166.62759074425023,288.8808283154138,294.65029969134497,228.43422724334113,3,9,9,6
271,165.55862651582146,285.25697747913034,294.357441840847,193.19778211605384,3,9,10,7
272,148.49917000892052,275.56430431666115,279.5921137058468,273.4933085539274,6,9,9,3
273,146.3850522809351,259.28819286519035,264.1518700101416,200.25756556170558,3,9,11,8
274,176.69141031602848,287.52239556242574,290.7819627397079,187.2491702214925,2,10,11,9
275,171.49785705208672,263.2095085914772,263.2095085914772,186.49226641335926,2,9,9,7
276,167.56731064401473,294.76296779484005,294.76296779484005,248.50609526898472,3,10,10,7
277,136.28055271013142,277.02764224761626,282.81812616098324,167.34920386485055,4,10,11,7
278,136.78942650545892,259.11452304713873,278.4364162665024,174.54686159365792,3,10,11,8
279,176.47254923529837,311.73883465636385,312.9188737417196,176.47254923529835,0,10,9,9
280,133.69116599667976,275.9980606812654,281.97745762368106,211.3280620780412,6,10,11,5
281,197.08032872036935,296.2108954787225,297.35678525813114,244.22992713899836,2,8,8,6
282,199.49986853372906,258.3354335797874,258.3354335797874,261.02222140483343,2,8,8,6
283,215.7524462190163,310.4527309621135,313.0207034892173,229.6846529432657,1,8,8,7
284,146.83602368800314,297.7529792592795,304.3448505870527,168.60925613843284,1,12,12,11
285,162.81648344113498,260.3617328653363,261.8520047873818,199.53845661722184,3,9,9,6
286,111.03542176275182,240.63072371240236,257.97185573051723,205.67593879547468,6,12,13,7
287,140.7555112165648,270.1586387537098,273.9986595448247,166.24568370539706,4,9,10,6
288,217.76042339698208,281.9747290034926,281.9801829446669,223.51634264937826,1,8,7,6
289,166.59096784013548,267.7135772663588,267.7135772663588,166.59096784013548,0,8,8,8
290,175.10472586252297,286.7894785382271,288.684208023109,192.65632653539515,2,8,8,6
291,154.1881965418571,283.46088807673954,285.62881253576023,195.4106142809337,4,11,11,7
292,169.48235238889563,299.161504578208,300.5868546552542,189.74652128742227,3,9,9,6
293,170.9588907105834,290.75499277628865,292.5758127254014,246.1425629253572,4,9,9,5
294,170.14882416467037,310.37565574950656,314.7482169581977,234.63710391239056,4,10,10,6
295,137.0733911596766,255.42017522425388,268.6356744453726,184.72742284992333,2,9,10,8
296,166.31155655746568,281.36937159778313,285.78327608068196,213.71926461462456,3,11,11,8
297,188.0242182100889,308.8283387773809,309.972513069864,248.51796655998177,4,10,10,6
298,200.61733472449924,252.88241221809835,252.88241221809835,217.63193730984236,2,5,5,3
299,159.09870353931547,277.1437067936897,283.8578851436776,192.02432753326377,5,9,9,4
300,188.20878564400394,301.3536219285571,309.0247446249449,287.8101461916719,5,9,10,5
301,211.02603099444858,303.27062027686975,303.27062027686975,289.86037745728555,4,8,8,4
302,136.18659069090558,256.1987611660683,258.11933253776436,186.6404173757,3,10,11,8
303,170.85140603867427,301.08020370973173,301.53004626510307,238.43769120315932,2,9,9,7
304,174.69681647457588,266.48280084364626,266.79519853413996,212.59962697618866,2,7,8,6
305,211.91638596841423,306.0427935959193,306.0427935959193,219.56026978395104,1,8,8,7
306,194.25414492457446,280.44904160376535,284.5481322324288,259.97606866227045,3,9,9,6
307,150.85747619824807,282.5976013497443,287.1531780405576,153.83838618544013,1,10,10,9
308,235.3355856350617,301.2557521024485,307.05143490463996,331.87616511142164,3,9,9,6
309,164.2563555422965,294.7913964263456,294.7913964263456,274.654154118082,5,10,10,5
310,186.70500680160688,295.2587378305666,295.2587378305666,189.3325168377909,1,9,9,8
311,125.60993035338544,290.137848306482,293.96698218074187,131.08655213004343,1,12,13,12
312,207.89477901328974,316.1164761802653,316.1164761802653,219.65895200597555,3,7,7,4
313,224.81881855779875,291.76463408105417,292.76463408105417,249.7144869061237,3,6,6,3
314,159.5506019887081,304.97806567161115,306.52366768396314,159.13915664245292,1,10,10,9
315,184.61359418214116,304.78003418249153,306.4317873166978,204.02271904389775,3,7,9,6
316,155.9714227462159,287.81186269525404,289.2247013805743,165.34002670966234,1,9,9,8
317,171.16970086808433,295.4898797104952,298.8582226129547,248.3694457368497,4,8,9,5
318,189.42807439573946,313.64590314132226,315.64590314132226,232.1871316835869,3,10,10,7
319,227.6797482116659,308.07908850623903,308.07908850623903,251.6429815198659,2,7,7,5
320,154.3483526910379,264.58338608580704,272.9686357689039,163.66888124545764,3,11,11,8
321,161.2002533629026,270.66715660449984,272.90607960193887,174.61840999144886,1,11,11,10
322,208.330050675955,305.56546419763356,306.5085548979574,327.2312542342475,4,10,9,5
323,160.3219951513618,274.34885992945254,276.7636444854446,198.02092979515837,4,10,10,6
324,191.9018816413058,287.0369086855684,287.8884628588599,271.96445223564456,4,7,8,4
325,203.34100270337532,307.22382369559415,309.39990136143945,212.03694567322609,1,7,7,6
326,201.73944003489203,283.94882351801596,283.94882351801596,266.8608778338313,3,8,8,5
327,173.0745234267981,294.1625312412326,294.1625312412326,217.36525310973033,3,7,7,4
328,163.40843973678113,305.82814399490917,305.82814399490906,216.5847492899385,2,10,10,8
329,185.357216140562,301.9648471304782,302.64006465540837,233.22052009400417,2,9,9,7
