,OMA Sum rate,Architecture Sum rate,Fixed NOMA Sum rate,Fixed NOMA Pairs,NOMA Pairs,Fixed NOMA Outage
32,153.52093134997244,202.37770607983387,153.52093134997247,0,3,3
33,153.52093134997244,208.06991821812673,161.61865350919334,1,4,3
34,118.7702275655893,165.94657944919123,118.77022756558931,0,6,6
35,114.08317477781442,136.21949419626526,128.29566197351446,1,3,2
36,112.38944723298087,169.44592510555435,140.52501165780563,3,5,2
37,105.66894649684104,152.03189589645166,133.79201939570032,4,5,1
38,151.4066979182167,172.6693476637926,164.85379984916202,1,4,3
39,139.30580631418636,158.44937712982875,142.51999277743496,1,4,3
40,139.30580631418636,158.44937712982875,142.51999277743496,1,4,3
41,107.6483861624887,127.3499398103633,121.01661534210021,1,4,3
42,107.6483861624887,146.18958207208678,146.1341178909809,2,5,3
43,179.33344503616013,209.35343287339887,185.57739585725668,3,4,1
44,106.99775859693924,160.50829933364315,121.63614128973897,1,5,4
45,106.99775859693924,149.3139891642437,129.55483412940882,2,5,3
46,128.33736814929378,159.8846499456083,168.49919733870186,2,3,1
47,103.17237206794003,168.04542812174026,157.39837551821273,3,4,1
48,103.17237206794003,167.93161558280661,137.87661062350588,2,4,2
49,105.36124513481946,129.96718570747294,119.7583633359294,2,4,2
50,105.36124513481946,132.7661927041865,112.83268276334525,1,4,3
51,105.36124513481946,136.0850619961154,119.7583633359294,2,4,2
52,101.95828884834367,153.80214673149277,125.87436223815854,1,4,3
53,161.59044770772556,206.74203939107701,195.55992153099328,2,4,2
54,161.59044770772556,206.67482687084834,195.55992153099328,2,4,2
55,161.59044770772556,205.97436746084324,163.4511752231348,1,4,3
56,119.90862117713095,135.84116420344856,129.41625745584736,2,5,3
57,149.60236499568944,159.6687823318245,165.27541860016834,1,4,3
58,158.72693741050892,162.47598104557287,188.07439192999752,2,3,1
59,122.93407265234336,167.88702859879731,128.79317928026464,2,8,6
60,127.90514038063233,173.48504389886597,198.60472852941564,5,8,3
61,127.90514038063233,173.3997953566446,198.60472852941567,5,8,3
62,127.90514038063233,173.3997953566446,198.60472852941567,5,8,3
63,107.2130469472031,151.8452224112472,130.7041337514271,1,6,5
64,107.2130469472031,151.85702099558614,130.7041337514271,1,6,5
65,129.47812929570603,183.6620024393184,174.1345585563325,3,5,2
66,78.49897109862185,146.27116746055532,109.52317682491135,3,5,2
67,78.49897109862185,146.37962484590736,109.52317682491135,3,6,3
68,151.105939075405,199.88805790864106,152.81961446125288,1,5,4
69,129.18840013928542,165.4864399165269,146.12050746261664,2,5,3
70,129.18840013928542,165.4864399165269,146.12050746261664,2,5,3
71,120.01700017493638,148.72690643157566,128.89812051025058,1,4,3
72,104.25725782100267,131.5718506402362,110.14620723502733,1,3,2
73,99.6031595064585,141.3565424149431,132.15534139475872,4,7,3
74,99.6031595064585,142.25938766054617,135.27485539202203,5,7,2
75,143.6496964571699,189.29604719300534,166.89706361305917,2,7,5
76,118.95032333126491,174.88041582492497,152.94063123746412,3,7,4
77,118.95032333126491,175.14709724067143,138.82327973147483,3,7,4
78,160.80496828554942,202.091178345359,183.11069365191187,2,5,3
79,95.14563144558878,152.15090934952983,114.4417331776779,1,6,5
80,95.14563144558878,151.89713061729356,120.24378725478176,2,6,4
81,93.50601202315006,165.25525282542975,139.03286916324046,4,5,1
82,122.11541733598852,166.22862496523788,168.81740579535347,4,8,4
83,121.7463640588517,178.75186656869352,143.98755959265478,2,6,4
84,113.89950907466839,137.76408719769046,145.78491699779107,4,5,1
85,165.3823883206313,212.08403497147512,180.17340367192278,1,4,3
86,132.55252982018493,192.15743189168452,187.68373690557323,3,5,2
87,101.6145097507349,171.83537197375995,104.84358295840735,2,7,5
88,140.6194423818039,208.98226217010762,172.52428425862274,2,7,5
89,128.6979053816785,157.8532597694884,159.1829432760209,2,4,2
90,93.8555054637319,178.05718135597934,115.94402767390987,4,7,3
91,100.98451478036577,150.2218671642313,122.67101925926008,3,6,3
92,133.77623962981534,164.49544486761442,160.04000028942622,2,3,1
93,94.92872772752148,146.96878042922006,161.19378498649036,4,6,2
94,74.79696731961867,129.95868050736135,90.093346387316,1,5,4
95,102.26518002434106,172.0173901272236,136.24729518683574,2,4,2
96,122.45014561563337,155.46152464314468,122.45014561563337,0,4,4
97,157.03276845856982,179.64217611614754,157.03276845856976,0,1,1
98,153.09011092380115,212.98287826319037,162.2308647800548,2,7,5
99,114.66325158711388,115.92080675564722,118.18225322912735,1,1,0
100,126.2841423609577,164.08583297362355,126.28414236095767,0,4,4
101,105.07568182386751,144.37377909042817,136.17062822832554,2,5,3
102,133.3879120771287,181.83680083439225,159.11546665296348,3,6,3
103,145.10493025089644,155.59407290362935,164.78089903853024,1,3,2
104,136.5191373078848,194.5611168791634,190.82674567253397,3,6,3
105,126.93077409963061,192.21969574107027,147.1452684527989,2,7,5
106,132.0610662160614,156.93434231041272,138.23434025176158,1,4,3
107,156.23947544836045,176.6220545194289,160.79441845162407,1,2,1
108,111.37680935790891,182.03299168234852,119.49905014131048,3,8,5
109,155.87284710603384,195.54904383870067,224.53660707890012,3,4,1
110,118.61873055782603,148.75960704463697,154.95077895306716,4,7,3
111,114.79789659966171,173.57122709178526,123.41763450905415,3,5,2
112,125.20625977008115,176.95206384972226,166.65172949412968,2,6,4
113,120.64039002487488,138.91571648325683,161.09768563149382,4,5,1
114,113.08067499988539,162.61153695010987,132.00516311279307,2,6,4
115,105.8388100811484,130.599964607735,115.26136346418515,2,4,2
116,120.50199369449545,148.68920600874213,161.53319768487904,3,5,2
117,111.0354298301129,181.6027325953728,142.98864538261248,2,6,4
118,100.72435501282783,138.25092264655171,109.9606355920193,2,4,2
119,113.49231499301315,172.96291263360683,148.0140065590906,3,5,2
120,182.73871612251799,205.19557496808247,205.2430887074574,2,6,4
121,160.6664376496221,206.37658243438761,209.19464818235045,3,6,3
122,116.56402542650258,179.4282725575251,139.2010928889172,2,7,5
123,96.18718878940925,163.79657319061246,165.18353186560128,4,7,3
124,122.93760130332402,184.59379261775123,122.93760130332404,0,8,8
125,135.85208735587162,219.25895968324534,162.92601077171483,3,8,5
126,116.6019893612398,159.1303938288016,170.2423620834486,4,6,2
127,178.55553819646457,233.93386261395307,184.84574517318472,3,6,3
128,87.63319752466666,161.54676426682573,98.93933102383603,2,7,5
129,118.49760623785261,176.52992052990965,133.49565049856915,2,5,3
130,118.49760623785261,174.21163857105535,133.49565049856915,2,4,2
131,92.5914342611641,152.99352935342426,128.81490900633884,3,5,2
132,108.9206129568174,147.7210731472368,127.37484913253495,2,5,3
133,146.64403870512731,186.83060565402724,160.14835459545503,1,6,5
134,119.73903682783511,172.29200399288973,128.66555105847414,2,6,4
135,95.74877039852586,119.23859841397609,121.11909493485682,3,3,0
136,90.82112667348223,144.2927222295465,124.77617382928126,3,5,2
137,145.6346913149916,155.87003352633388,145.63469131499164,0,1,1
138,116.12877274312234,157.3573668884122,116.12877274312234,0,3,3
139,106.97727289588988,176.52067435776127,127.47524334416191,2,5,3
140,171.91283420136907,187.5322041256898,190.09371989060597,2,5,3
141,122.9317290723957,164.76016207418198,152.41372151274703,2,3,1
142,108.85521930337839,125.67955272271956,128.38361676462074,2,3,1
143,127.1301626894606,203.45999682772796,133.3465398933786,2,7,5
144,121.44227570149368,181.33456656131858,145.80974875284784,2,5,3
145,141.44746445124704,152.93082401015195,171.63810866848877,3,4,1
146,85.04187319840415,97.68323725244468,108.81593381901995,3,4,1
147,118.96002817673599,162.55604716866827,195.80358798107514,4,7,3
148,119.88434427394834,180.49010639283182,209.8342300653318,5,6,1
149,118.2723154896857,191.19292678767374,150.39314744004525,4,7,3
150,104.26106929946043,108.76922562146036,104.26106929946043,0,3,3
151,153.3993558757319,175.94672507029387,187.6212923140665,1,2,1
152,149.86880785109858,189.53457108049412,193.91601500901905,3,4,1
153,103.29342764116177,164.0483770110209,115.45327618164768,2,7,5
154,103.29342764116177,163.8284195255377,125.03952861308721,2,7,5
155,103.56659153899048,142.2929450812382,127.36596444288466,2,6,4
156,112.11814668028141,161.90780410154923,144.66782001859175,3,7,4
157,128.9308758370822,168.56379924823278,158.97912174222841,3,4,1
158,136.67185913322015,179.03870423480996,138.5811019801451,1,3,2
159,116.40686930328641,168.10178754230193,142.06406340596232,1,4,3
160,134.43384107851787,210.91118887620397,184.78133388794575,5,7,2
161,168.9127821685537,203.8880069443614,186.41393764026475,1,4,3
162,110.39874465976244,136.2952856603806,144.60605114545012,2,4,2
163,195.0270835539161,214.36257233067698,226.88968197401138,1,2,1
164,69.09209985888387,84.53577856759142,77.1389735907001,1,2,1
165,124.19544909886348,173.85396664426588,174.58404789223837,3,6,3
166,147.86356331374012,196.5563526915345,163.26194692925066,3,4,1
167,147.86356331374012,196.5908742104468,163.26194692925066,3,4,1
168,111.5656475024502,155.78960124758575,183.25331303972703,5,5,0
169,110.87218820526272,133.18342821559554,129.56455033611238,2,4,2
170,106.85719758835081,138.25237623248952,136.7208917716036,4,4,0
171,168.99361848587677,210.93586024058104,182.87960524464768,1,6,5
172,128.19673605600946,162.10858238597814,156.61080763344614,1,3,2
173,134.16185304258815,172.10376076072575,134.16185304258818,0,3,3
174,140.37235277719583,177.25267878378708,140.37235277719583,0,3,3
175,93.07383953239098,145.3039581467635,113.49902842356211,2,8,6
176,110.26712365378893,130.43202443566528,160.34864201630515,4,6,2
177,195.75939999903798,234.25419124033277,220.27667964779917,1,4,3
178,128.22337023490937,163.4314084987095,142.1021589975619,2,4,2
179,95.29543806702152,166.0254557744828,129.1752228445754,4,6,2
180,124.93122915662731,186.56809532341032,132.1136292349898,1,7,6
181,126.11407005495808,165.89752652872986,126.11407005495808,0,7,7
182,106.05139792754841,125.39204599763096,125.17769236953669,1,4,3
183,148.57584623552845,209.65729791930676,206.8329706863721,4,7,3
184,73.01003365857099,144.349174725707,113.94886983352886,5,6,1
185,109.30726248614533,156.16674434119147,141.54571718867516,1,4,3
186,125.57640673056741,217.1129681595634,141.96134021780887,2,10,8
187,134.90663600435423,183.00208679062382,186.4423838574072,3,6,3
188,158.781793876387,182.94875617580664,163.32510708852843,1,5,4
189,114.00238072735824,128.39123767359655,148.95887112232023,3,3,0
190,84.51095573081045,113.75726584323276,112.22927723825222,3,4,1
191,113.14731726516419,166.30518900619407,145.91310476218297,2,9,7
192,161.59183370842,190.24819258247697,187.51568421031416,2,5,3
193,95.38532929073696,127.88995705647096,153.18102956842532,5,6,1
194,95.38532929073696,127.88180661869579,152.15205214742252,5,6,1
195,138.35895262663877,177.21674826941756,159.80509591171347,3,7,4
196,94.65890956926205,137.4230434144055,129.6574250405853,3,6,3
197,126.05593057213949,167.87164702485723,145.62780055129664,1,5,4
198,114.77450373655077,142.55276349079122,114.77450373655078,0,4,4
199,160.58676152967348,164.41139912714445,171.90782063443123,2,4,2
200,129.52133020250088,187.7054353241312,168.69807867638875,3,6,3
201,130.71782999915825,179.79847760007885,173.25872728620257,2,7,5
202,132.08047789898848,187.43474037347374,173.8531080475727,4,7,3
203,76.78282919709865,137.30181328928876,112.0905908463531,6,7,1
204,122.11482477803887,151.6876383006717,156.70866024569085,5,5,0
205,125.78528335275841,162.9172483918549,127.39842618613392,1,6,5
206,107.5456162645853,151.96777736143358,155.3606717701145,3,5,2
207,139.18337478913935,183.33561637135793,237.79655306694352,5,7,2
208,119.97946783292298,185.12879143195343,150.92652531758083,4,7,3
209,94.2711041528364,170.70768499188583,136.00278874642393,3,7,4
210,145.91855687038404,191.6362170507455,145.91855687038407,0,5,5
211,150.3667110911981,174.33786370206911,150.56911978286666,1,3,2
212,94.20106457704243,136.97166673664248,144.8049398853168,3,6,3
213,150.74235767328096,178.14831682788568,173.98511181505512,1,3,2
214,121.85947825465936,155.5196825047259,160.96531348125256,2,6,4
215,118.12350733796293,173.92642063802697,228.57837402467536,7,7,0
216,168.58666511602013,233.0638479098026,183.2615914541894,1,6,5
217,168.58666511602013,233.0638479098026,183.2615914541894,1,6,5
218,124.06498060285803,145.84985688233925,134.86056993897304,2,4,2
219,139.32899917106562,193.2021244101109,150.03694883227993,3,6,3
220,125.8903719017744,170.1059117630326,127.26011405832611,2,3,1
221,125.8903719017744,171.04518968236508,131.059873706927,1,3,2
222,142.69099789353123,174.40306632844536,173.78579375416342,3,3,0
223,165.69395273397132,187.3408236263879,213.4512878906412,2,4,2
224,143.27639950361993,194.7440436937666,174.90753552192902,2,7,5
225,143.27639950361993,194.77663511256358,164.00822899144296,2,7,5
226,129.29035341861922,169.5413412368479,142.7964310415565,3,4,1
227,98.44356652415206,135.22347861236778,126.10484997845562,4,6,2
228,123.19097253553588,176.93812045570618,171.82978933528793,2,7,5
229,154.99217742364337,208.08528992816332,154.99217742364337,0,5,5
230,114.62057785183471,143.7654720703815,129.41638219309377,2,4,2
231,116.87227166915991,148.45668705470916,125.10180728679052,2,5,3
232,109.12887925111598,173.91404098567548,173.5494995893601,4,7,3
233,109.12887925111598,173.91404098567548,173.5494995893601,4,7,3
234,155.37996253739973,204.80647204900467,169.66680931829129,1,8,7
235,113.88607439379854,163.9559871092082,176.85501995122058,4,5,1
236,131.94419819011597,199.71503940352355,141.45333310460157,3,7,4
237,136.41416417349004,148.873103473332,189.38531085164556,3,6,3
238,119.8737317635222,163.9878093154757,160.79937097056182,4,5,1
239,155.64428870388167,155.713390141958,156.79955264827922,1,1,0
240,140.18446878067775,183.51825460571214,157.08050064937154,2,5,3
241,99.3866537637849,141.13908140140532,172.63260677352955,5,6,1
242,99.54167352637066,203.92628804981746,108.99620779361234,2,8,6
243,161.834301899457,184.11301690735988,186.63239414090552,2,4,2
244,134.13970612465965,185.23325812441445,135.26358931121783,1,6,5
245,132.37668797721267,162.54936009095294,132.37668797721267,0,2,2
246,119.58241733485015,161.40148257315,122.05005077768111,1,4,3
247,119.58241733485015,161.49086977013823,122.91554034377076,2,4,2
248,140.6681092598302,185.65027234707665,155.1334219791369,3,4,1
249,177.53144284376373,201.0671554227525,177.53144284376376,0,6,6
250,154.24691972758248,156.20613429157137,154.24691972758245,0,3,3
251,132.26756853595842,163.91907899232444,191.72034421922368,4,7,3
252,132.26756853595842,146.63463786659662,180.64104295192888,3,4,1
253,158.40021483104243,217.9557263389486,186.97386041003145,2,7,5
254,93.79022385282136,165.82643083194802,111.19635106638489,2,4,2
255,93.79022385282136,165.82643083194802,112.74836676150204,2,4,2
256,114.92351695782074,150.16141550726948,130.75972861231253,2,6,4
257,114.92351695782074,150.16141550726948,130.75972861231253,2,6,4
258,104.02522087634306,152.98198492021854,119.03733165945668,1,5,4
259,119.77339718359677,165.52425216680342,144.68826253566516,2,5,3
260,128.48779332718598,175.31464059070277,159.73112951272657,3,7,4
261,116.57257977190311,194.344773914353,146.8527978049466,2,7,5
262,156.9206789855118,162.7600315933333,174.18008216534838,1,2,1
263,125.40917564643881,164.18438325866688,155.22752515958874,2,5,3
264,110.29337898129467,124.83195978298143,116.74085067589446,1,3,2
265,110.9287612397592,170.27904485335876,139.05048042692857,3,5,2
266,133.80987343951077,164.31447894865553,139.99621313290893,1,7,6
267,121.00813496304121,193.88114884250226,154.17272946899024,4,8,4
268,150.1480494616817,208.64667621069876,193.71513257837367,4,4,0
269,141.01690558727552,190.34127280861804,161.31512081042575,2,7,5
270,119.25036521773949,209.64939995939457,119.32589568640245,1,7,6
271,128.21685067259313,215.7107314977649,158.36416062471721,2,7,5
272,112.6606886462981,179.15201083341398,137.52970575310647,2,6,4
273,124.24588353340953,141.62570753414656,147.82723377031124,2,5,3
274,117.04776637553226,175.80388936500472,205.11396735008086,5,8,3
275,91.88786819027244,134.17901078898848,105.57250308267841,2,4,2
276,157.9549679989496,187.07568078567326,186.49940790115943,2,5,3
277,133.2621073579088,190.99670418687376,150.86803992318588,2,5,3
278,144.95425867045026,187.95855445715117,172.74785159649863,3,7,4
279,115.84048182959746,119.54671181067698,139.00220532589813,3,4,1
280,153.6212461574902,173.20716798728557,216.59577463194532,4,5,1
281,102.417009882692,181.96096022036897,159.9713278832156,4,7,3
282,160.1732254140702,180.58791283901581,167.19043111373998,1,5,4
283,100.04169949457892,110.08247818681377,100.04169949457894,0,3,3
284,125.89861329823158,193.29849640599053,172.3391301411855,3,6,3
285,84.07069074729095,117.96375003178301,94.12705843082082,2,5,3
286,124.40061794160027,165.42693627693424,168.10823388229323,2,3,1
287,92.22086502112296,151.15777018522803,142.32389194654218,4,5,1
288,112.50734849921668,165.80076696222804,138.40120055746678,2,6,4
289,104.84015294146035,165.18845559233176,133.9109613301894,3,7,4
290,122.69277466994012,172.77752640558452,148.03353364450555,2,5,3
291,100.97952029991662,129.18906889923937,126.87652620104836,3,7,4
292,167.96370437187812,215.30762619238166,175.56887133708133,2,5,3
293,134.49560088470554,158.11217924921004,134.3170407751654,1,1,0
294,117.31381180049054,190.59069685274997,151.4424023047501,2,6,4
295,73.06025092655184,151.08500801322273,151.07931616016592,4,6,2
296,141.18988843411876,194.96656643616842,201.3333196753333,4,6,2
297,129.30777651412694,182.56588152068878,191.45166490724765,4,7,3
298,159.95681876718106,193.4585194035154,179.36301456264576,4,6,2
299,137.56319936673313,155.7216765927134,166.321374443185,3,4,1
300,95.4630110847432,148.4567283002239,109.64190051185692,1,4,3
301,111.1048510226735,174.19994144976945,132.50935212272537,3,7,4
302,135.00820196533496,155.2507782942194,168.2613057811895,3,5,2
303,149.5146596538444,171.95861952056612,155.0197932874636,1,2,1
304,149.5146596538444,171.95861952056612,155.0197932874636,1,2,1
305,119.82411939806757,154.49869098827529,119.82411939806757,0,3,3
306,155.79979726429383,218.55401132228246,174.9255937671105,2,6,4
307,137.8201622503623,167.28717466327,173.63028764883546,2,4,2
308,149.0694429294982,201.81078707157621,186.1325166699728,3,7,4
309,119.63744648808105,161.61285084380054,138.36116124409935,2,6,4
310,72.89593587333152,140.18306121539567,90.06231081312889,2,5,3
311,126.40711677168667,183.64910515954,184.79540806783294,4,8,4
312,159.98568051129027,185.34305128704983,159.98568051129024,0,2,2
313,133.5089043018683,182.07515146044025,160.8332246911567,2,7,5
314,116.50483165388643,179.60878221181474,194.39686605688243,6,8,2
315,135.67654667310077,183.0379492876247,232.19876907929665,5,6,1
316,78.97535288366619,144.5616005040842,122.84241436037966,4,8,4
317,131.90981171495577,186.44903561617028,156.69614566544612,1,4,3
318,125.31581615977343,189.40541354747944,152.13599150534642,3,7,4
319,128.3993409868141,166.34400545545324,148.82472040865815,1,6,5
320,153.73169220183084,175.10792888286798,153.25132204117617,1,2,1
321,151.2703235944919,168.63101914932003,166.0310431668103,1,5,4
322,133.56281815763444,172.77421999354195,174.79061285957673,2,7,5
323,87.93039152204031,123.49208798393506,120.91048933324755,2,5,3
324,143.17043226566858,189.3129831642755,167.21327242601652,2,5,3
325,114.79402511942737,154.761550764721,144.25892419176603,1,2,1
326,107.26100089573848,147.7941048012378,124.78801160257575,3,5,2
327,133.34240505548416,194.50628710231462,173.83923070476507,3,8,5
328,140.4756674914969,182.44589057990805,140.73983681262757,1,3,2
329,166.48572240878093,188.83216751059814,198.6687101189738,2,7,5
330,93.80157437255359,130.07223346481015,111.28387529065577,1,3,2
331,128.91596538794778,149.95579228163908,128.91596538794775,0,3,3
332,93.49269336407208,154.10571837902748,124.69598295680485,2,6,4
333,134.52916758007302,197.78430581652879,155.31746434759302,2,3,1
334,122.4416668586412,150.78159055987157,142.49284136756907,2,5,3
335,129.36573634091,167.72062915469698,146.39084574466946,2,3,1
336,143.57141851755242,162.45438771412248,170.2205431575882,1,3,2
337,143.57141851755242,157.33385484704894,177.28491215178016,2,3,1
338,147.42311126516313,179.23259296090538,155.61398543714495,2,5,3
339,151.2813065404879,208.7963202507128,157.65074438302872,2,6,4
340,164.00051527317166,217.21104091582322,166.22590918995087,1,7,6
341,132.29246438917016,201.30198913047457,168.52960054326215,3,5,2
342,132.29246438917016,201.30198913047457,168.52960054326215,3,5,2
343,128.2755042386377,182.69068361121447,177.60894805153123,3,7,4
344,165.3859580306604,200.56652472232014,206.17397714269967,3,6,3
345,87.45343838433233,164.9653923505051,107.11545815942992,1,4,3
346,112.17211811641945,194.5552476648972,142.68606107953374,3,6,3
347,134.04337038646864,200.58497985682507,143.0619801458771,2,5,3
348,182.83634522781279,192.81027430240152,204.41357165076903,2,3,1
349,143.8828058253289,192.84060351084503,182.44427442170914,3,5,2
350,140.16912405876894,168.59947068313343,140.16912405876894,0,4,4
351,127.32580993177305,158.39294084482958,127.32580993177307,0,5,5
352,108.02131876275068,135.72456199904062,130.2139407992796,2,3,1
353,173.83602919657517,222.03617507526792,204.49819937350108,2,5,3
354,151.10461953387662,160.58818482970491,151.1046195338766,0,2,2
355,189.84946434386924,195.7514727377588,222.59016534842846,2,3,1
356,142.99601340496608,181.15760112600998,163.6386049969796,2,3,1
357,107.97236031266519,150.89201960992432,170.91830805744468,4,5,1
358,179.83110389158898,188.8413319463695,200.9338950956542,2,5,3
359,132.5308254990739,185.06615711521258,196.42724790339452,5,7,2
360,140.02666664549463,179.91407654751694,145.45530242194036,1,6,5
361,105.0032258793105,134.21991491635092,152.4494978008902,4,5,1
362,98.11123841007068,182.27969041230833,120.83642904188494,1,7,6
363,98.38323360672976,143.24780273017853,117.0955532805175,2,7,5
364,155.77021271663673,192.1289006075028,201.50282279511813,2,6,4
365,115.23779470132118,161.0875776792964,136.87605251654352,2,5,3
366,114.57489115236221,158.52220298657033,150.85390422808808,2,5,3
367,99.16392768066875,176.88885308489975,99.16392768066875,0,4,4
368,154.4242756930883,176.2347913848141,180.9924304302336,2,7,5
369,103.25048476763034,144.2205506758222,117.34969929426862,1,4,3
370,101.44221490333479,184.96267614470412,102.69899403619321,1,6,5
371,125.31191307372887,205.42251509933945,157.26410520610455,3,9,6
372,125.38354232965098,173.29263002309744,128.7845249310852,1,5,4
373,128.02209404339362,180.28830801348093,177.84394162348434,3,5,2
374,177.80909761276,195.13982214774003,195.4915059770349,2,4,2
375,123.98191536117794,187.0292424951386,179.22299210723375,4,6,2
376,156.4427762975315,162.95711463917544,171.11021507570004,2,4,2
377,144.17852382979834,189.51680665447734,159.0180311819884,1,3,2
378,116.91844786128588,187.77789264262307,172.34052416406513,4,8,4
379,101.23213731040507,169.8813890904949,163.75412410759628,5,7,2
380,127.32374109035231,178.89989079733198,160.48164815309013,4,7,3
381,121.97285879670129,166.73640421823225,153.67529727205172,3,5,2
382,116.32246916759713,173.85025227399387,142.42647960294323,2,5,3
383,86.23177678290915,140.45776845766378,93.12630763887066,1,6,5
384,89.26812650990118,155.99035380132878,141.55521538701288,3,6,3
385,140.26581869975743,167.00170787419012,140.26581869975743,0,3,3
386,192.28598368588754,201.46246785193705,207.52556954679616,2,2,0
387,138.2419478154346,196.4621372807312,176.1149393353374,2,6,4
388,141.77244715780103,202.12487162064974,176.5070713765017,5,8,3
389,137.082915492417,173.8643321160933,146.5192472481088,1,5,4
390,103.23797687021401,179.95692962319848,153.3592952067453,3,8,5
391,103.23797687021401,132.2202813344787,104.6376601005232,1,5,4
392,137.45559985192455,201.6600106049926,174.37657600465002,2,6,4
393,105.76966640079694,171.03672232491138,123.53370842584934,2,4,2
394,105.76966640079694,171.03672232491138,123.53370842584934,2,4,2
395,105.76966640079694,171.51067756463013,105.63311413334168,1,4,3
396,168.59864466539597,186.6924515343779,168.59864466539597,0,4,4
397,158.25787986576003,220.08309485078473,171.83616607011706,2,6,4
398,154.5574074562417,183.00711752902686,154.5574074562417,0,2,2
399,204.96357563738215,207.0896892828543,211.9038256712092,1,2,1
400,204.96357563738215,216.1245609625655,211.55646997763697,1,5,4
401,183.08003920984112,191.98135834963503,189.67293355009593,1,3,2
402,88.04290244783776,99.52904759562851,107.47297095438796,2,3,1
403,117.87040173322109,199.96808754389176,150.46829415242433,2,6,4
404,117.87040173322109,199.96808754389176,150.46829415242433,2,6,4
405,117.87040173322109,199.19861093566283,166.47160759832866,3,6,3
406,107.84914614625745,174.52643883141718,136.8021739181736,4,7,3
407,175.6022806523344,206.86337340882594,239.361263259176,5,7,2
408,156.53066116388982,195.4960679141971,186.39534296973957,2,8,6
409,156.53066116388982,172.9550406505141,173.84471812239403,1,5,4
410,119.26047449032856,192.68037213272595,132.16960197572055,1,5,4
411,156.78445710836587,179.3410606235444,182.43019447853823,1,4,3
412,156.78445710836587,179.3410606235444,182.43019447853823,1,4,3
413,127.8437455058006,175.48960067996134,146.32920431959712,2,6,4
414,127.8437455058006,175.4905968748919,146.32920431959712,2,6,4
415,145.4910045825651,188.20472785528153,161.08306775996735,1,6,5
416,99.53073146720894,155.06961893052744,128.26033120921113,4,8,4
417,148.94250043592598,190.4116147873778,159.78536244986762,1,4,3
418,148.94250043592598,187.3407476624306,148.942500435926,0,3,3
419,135.90748739211855,179.04728500838678,151.73915238038126,1,4,3
420,139.58438378091367,153.23509136489707,169.00483490284844,2,5,3
421,139.58438378091367,153.20774257620127,169.00483490284844,2,5,3
422,142.5310171108683,153.44889799948928,157.08710348738978,1,4,3
423,142.5310171108683,153.44889799948928,157.08710348738978,1,4,3
424,143.12543509658366,189.68914721843637,180.09636662255448,3,7,4
425,143.12543509658366,189.68906396952156,176.03482921237347,3,7,4
426,147.7927358330632,173.3162504231872,204.96665717726194,4,5,1
427,140.7067152840621,167.54346947184973,206.96448817703705,3,4,1
428,140.7067152840621,167.54346947184973,206.96448817703705,3,4,1
429,131.86177041704693,170.80747249941257,152.31870834793258,4,6,2
430,131.86177041704693,170.80747249941257,152.31870834793258,4,6,2
431,142.44099932591087,195.0911018600309,187.40789646424895,4,6,2
432,172.03371913344665,200.3390191738265,199.75352376729083,3,5,2
433,172.03371913344665,200.18959320598154,199.75352376729083,3,5,2
