,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,8.0,1.992734456920304,0.0,0.0,1.992734456920304,1.992734456920304,1.992734456920304,0.0,1.992734456920304,0.0,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,0.0,0.0,1.992734456920304,1.992734456920304,1.992734456920304,0.0,0.0,1.992734456920304,1.992734456920304,1.992734456920304,0.0,1.992734456920304,1.992734456920304,1.992734456920304,0.0,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,1.992734456920304,0.0,1.992734456920304,1.992734456920304,0.0,0.0,1.992734456920304,0.0
1,0.0,16.0,0.0,0.0,0.0,0.0,1.9999999987454187,0.0,1.9999999987454187,0.0,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,0.0,0.0,1.9999999987454187,1.9999999987454187,1.9999999987454187,0.0,0.0,1.9999999987454187,1.9999999987454187,1.9999999987454187,0.0,1.9999999987454187,1.9999999987454187,1.9999999987454187,0.0,0.0,1.9999999987454187,1.9999999987454187,1.9999999987454187,1.9999999987454187,0.0,1.9999999987454187,0.0,1.9999999987454187,1.9999999987454187,0.0,0.0,1.9999999987454187,0.0
2,0.0,1.8903484768549137,2.0,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,0.0,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,1.8903484768549137,0.0,1.8903484768549137,1.8903484768549137
3,0.0,0.0,0.0,16.0,0.0,0.0,1.999994694995566,0.0,1.999994694995566,0.0,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,0.0,0.0,1.999994694995566,1.999994694995566,1.999994694995566,0.0,0.0,1.999994694995566,1.999994694995566,1.999994694995566,0.0,1.999994694995566,1.999994694995566,1.999994694995566,0.0,0.0,1.999994694995566,1.999994694995566,1.999994694995566,1.999994694995566,0.0,1.999994694995566,0.0,1.999994694995566,1.999994694995566,0.0,0.0,1.999994694995566,0.0
4,0.0,1.999840405224083,0.0,0.0,4.0,1.999840405224083,1.999840405224083,0.0,1.999840405224083,0.0,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,0.0,0.0,1.999840405224083,1.999840405224083,1.999840405224083,0.0,1.999840405224083,1.999840405224083,1.999840405224083,0.0,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,1.999840405224083,0.0,1.999840405224083,1.999840405224083
5,0.0,1.99992449430701,0.0,0.0,1.99992449430701,4.0,1.99992449430701,0.0,1.99992449430701,0.0,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,0.0,0.0,1.99992449430701,1.99992449430701,1.99992449430701,0.0,1.99992449430701,1.99992449430701,1.99992449430701,0.0,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,1.99992449430701,0.0,1.99992449430701,1.99992449430701
6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,2.0,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,0.0,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,1.8939083854703644,0.0,1.8939083854703644,1.8939083854703644
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,1.965254613414127,0.0,0.0,1.965254613414127,1.965254613414127,1.965254613414127,0.0,1.965254613414127,4.0,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,0.0,0.0,1.965254613414127,1.965254613414127,1.965254613414127,0.0,1.965254613414127,1.965254613414127,1.965254613414127,0.0,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,1.965254613414127,0.0,1.965254613414127,1.965254613414127
